,review_body,review_date,hotelName,hotelUrl
983,"Great location, nice people who can speak english. Very accommodating. There's a 7/11 right beside it and subway is just in front of it. The night market is 5mins away where you can do your shopping and eat to your heart's content.","January 27, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
984,Great location for people wanna take public transport. Easily accessible restaurant and shopping. We have a good time spent at shopping street just stone throw from hotel. Staffs are friendly and room are clean.,"January 21, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
985,"Staff are very friendly. Housekeeping is very detailed. Rooms are bit small but it's practical because being in Seoul, you should be out site-seeing rather than staying in the room all day. All the basic necessities you need for a comfortable stay are catered for. Accessibility is just too ridiculously convenient as it's on a main road to catch taxis, and it's directly infront of the entrance to the Myeongdong train station. Excellent experience.","January 10, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
986,"first of all, the room is soo small if you are bringing more than 3 luggage and you are big.. It can be a bit stressful to pack your stuff and to walk around ( 2 ppl in a room) I feel that if u stayed there as a solo traveller it may be a bit better, we came there at a (-8) to -15 celsius so , sleeping at night ( the air from the window really makes the room so cold.. Its like we were freezing while we sleep ( there is no heater .. ) that really makes us feeling uncomfortable. ( this would be a reason why i wouldnt recommend this place. )However, the service here are excellent , the hotel ppl are so nice and verbal in english. Its just a matter of the hotel building itself. Its very convenient having 7eleven and a bakery cafe connected to the hotel. ( i highly recommend the rooibus tea) the place is located strategically not far away from myeongdong street ( its just behind the hotel..) if u want to be more near to all the shopping area i would recommend to reside at Skypark 2 , the place seems more bigger ( i think) The other plus point abt this place would be having the shuttle bus ( 6015) 2 mins walk from the hotel ( just near to standard charted bank walk a lil further) the bus will take u to incheon airport for (15 000 won and u just pay the driver directly no need to buy a ticket in advance ) and it comes often like every 20 mins so u dont have to use the hotel van or bus ( it costs more plus additional charges for luggage. So really just take the airport bus. ( i also want to add that, myeondong underground shopping is located at exit 8 and the exit 9 infront of the hotel is to get to a subway train and no underground shopping ( it doesnt connect to the underground shopping) ","January 2, 2018","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
987,"Location of hotel is good and the service is excellent. We booked a quad room for our family of 4. There is a bathtub and separate shower cubicle which is very useful. Only minus point is that the room is very small and there is very little space for our luggage. If you have 4 persons, it will be more comfortable to book two rooms.","December 28, 2017","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
988,"Recommended by a friend. Truly accessible to various places of interest via subway. Subway station is just right in front of hotel. It's at the fringe of myeongdong and hence avoided loud noises and convenient to do drop off and pick up. Hotel has 3 bedders that come with 2 showers which was convenient to family or friends. We were very impressed with the staff's services. The housekeeping is excellent and coin operated laundry at the basement is a plus. There's a confectionery and a 24 hr seven eleven within the same building. On one occasion when I had to bring my kid to A&E after midnight, the duty manager sent us through and fro and acted as our translator. We really appreciate his help. Overall the location, cleanliness of room and excellent service deserve 5 stars from me.","December 22, 2017","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
989,"Tidy and clean, close to subway exit and fews mins walk to main shopping area. There is a convenience store next to the lobby, very convenience. The location is the best of the Skypark group hotel. I always choose this when I come to Seoul. ","December 8, 2017","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
990,"The hotel is clean, subway was just beside Airport Bus is just right infront of L7 This hotel is Just beside L7 Very Good LocationBook the Ettude Room.There were 2 bathrooms in the roomVery Suitable for Family","December 6, 2017","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
991,"Stayed in their quad room meant for 4 persons. Although it is small with limited wardrobe and walking space, the convenience of its location, reasonable price and comfort definitely make it a worthwhile stay. I will not hesitate to return to this hotel for my next visit again.","November 27, 2017","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
992,"Pros:(1) Easy access from Incheon airport - take bus 6015. Travelling time is about 70 mins subjected to traffic condition. The bus was comfortable and had announcements in Korean, Japanese, Chinese and English upon arriving your hotel. Bus stop is only a stone away. There is a ramp next to the front steps of the hotel for luggage. (2) Paris Baguette Cafe at the lobby level if you are a coffee lover; not bad at all. They also sell Korean style breads and cakes. 7-11 at the back of the corridor for quick snacks and emergency items.(3) Nearby attractions - Myeongdong shopping for beauty products and lots of eating places around the area. Walking distance to Namsan tower cable car station(Uphill all the way). Highly recommend the newly opened Daiso just opposite the hotel. Eight levels of gadgets and stuff that you will adore.(4) Metro Myeongdong Station Exit 9 is outside. Warning: not for people with bad knees as there are many steps to climb. Can try to use exit 7 which has an escalator but some steps are still required.(5) Good Wifi speed. A hot/cold water dispenser at each level and ice machine on level 2. Business Centre at the basement; two old PC's and a printer. It is better to use your own device in your room. Cons:We had a twin room which is very small. Cannot walk through with the suitcase opened. The wardrobe is tiny too.Pillows are too soft for me.","November 11, 2017","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
993,"This hotel is simple yet it provide all the amenities that we need. It has a bakery and 7-11 beside the lobby. It also has a coin operated laundry in the basement. It’s location is the best, it’s in myeondong shopping district yet it’s far enough from the noisy crowd. Myeondong station exit 9 is less than 10m away from the lobby.","October 30, 2017","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
994,"The staff were just fabulous as well as the rooms. The staff were very helpful and they can speak English well. I took Airport Limousine Bus from Incheon Airport to the hotel and it was very easy! The bus stopped just right in front of the hotel. The receptionist was very helpful and friendly, and everything about check-in had been settled in less than 5 minutes. I requested for an iron + iron board and an international power adapter. Excellent location of the hotel as it is located in the center of Myeongdong Shopping Street. The subway (Seoul Metro) station were just right in front of the hotel (Exit 9). It was also easy to take bus from here (I took bus to Namsan Seoul Tower). Since it was located at the Myeongdong area, we didn't find any difficulties to find Halal Restaurants at night. Our favourite were Busan Jib and Gurkha Restaurant. There were also some Halal street food. Walking and shopping at night around this area was very safe especially for ladies. No bumpy pavements, 7 Eleven was connected to the hotel lobby. Room itself was well equipped and comfortable --bathroom with separate toilet and shower room, toilet with bidet, bathrobes, enough space to open our luggage, TV with many channels, bottled water, kettle+ coffee & tea set, complimentary toiletries (shower gel, lotion, shampoo, conditioner, toothpaste, toothbrush).It was very easy to book taxi as the taxi will stop just right in front of the hotel. I recommend this hotel to everyone, who is looking for a good stay and great hospitality!","October 23, 2017","17    Hotel Skypark Myeongdong III
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294197-d2202400-Reviews-Hotel_Skypark_Myeongdong_III-Seoul.html
